Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,baseline_loss,Initial_DataCollection_AverageReturn
0,-62.60565,41.05085,-24.632355,-119.622284,150.0,-90.476814,34.44519,-1.4384451,-181.42584,150.0,30000,16.916868925094604,-0.07518781,1.0858539,-90.476814
1,-81.487625,25.686983,-51.78315,-114.44966,150.0,-82.57883,34.68107,22.441086,-186.05493,150.0,60000,33.79147219657898,-0.07746395,1.01963,-90.476814
2,-94.14408,14.984355,-83.287964,-115.333015,150.0,-81.40968,35.028133,27.981867,-186.31163,150.0,90000,50.62240242958069,-0.09573124,1.025531,-90.476814
3,-68.52171,22.07029,-40.20959,-94.056015,150.0,-75.65849,35.427998,34.318497,-167.44656,150.0,120000,67.4679217338562,-0.06508053,1.0079321,-90.476814
4,-67.201805,28.689608,-26.677889,-89.19565,150.0,-74.76607,33.709198,-1.7027798,-185.95981,150.0,150000,84.36839032173157,-0.0706582,0.98903936,-90.476814
5,-47.75166,11.106465,-33.210556,-60.164932,150.0,-70.19027,30.572716,1.6298685,-173.8067,150.0,180000,101.21412944793701,-0.07945087,0.9764754,-90.476814
6,-76.22039,8.367827,-65.61863,-86.0746,150.0,-71.20319,34.41899,7.4403305,-190.22955,150.0,210000,118.23705673217773,-0.070451945,0.97384846,-90.476814
7,-62.98619,30.306349,-23.412752,-97.02666,150.0,-66.85361,30.572186,13.9165,-185.8335,150.0,240000,135.44083547592163,-0.086649224,0.97298604,-90.476814
8,-58.18749,7.4483185,-51.071823,-68.47151,150.0,-68.13975,29.662828,3.5372186,-182.7193,150.0,270000,152.38049507141113,-0.0680069,0.96183425,-90.476814
9,-89.07316,26.214268,-52.1829,-110.69845,150.0,-65.749016,28.134144,6.1443634,-141.38629,150.0,300000,169.40034198760986,-0.10109885,0.94557863,-90.476814
10,-74.905975,39.76584,-18.701412,-104.67207,150.0,-60.55076,29.35126,17.809637,-157.16058,150.0,330000,186.30114126205444,-0.08513792,0.93584156,-90.476814
11,-83.176025,22.20801,-64.510956,-114.383316,150.0,-60.405308,29.229794,10.62952,-149.27914,150.0,360000,203.1702094078064,-0.06740492,0.92700523,-90.476814
12,-62.69464,18.078955,-43.547844,-86.941925,150.0,-58.208084,32.007614,27.15266,-149.19496,150.0,390000,220.0676929950714,-0.08364354,0.91863674,-90.476814
13,-63.708252,5.42694,-59.177353,-71.33847,150.0,-54.44182,27.563246,13.17029,-125.73634,150.0,420000,236.9690899848938,-0.07137675,0.9031353,-90.476814
14,-53.610455,17.405205,-31.09886,-73.4879,150.0,-52.06419,27.136889,22.741457,-134.63246,150.0,450000,253.88151049613953,-0.09098492,0.89284354,-90.476814
15,-48.041363,22.594803,-23.407143,-77.98386,150.0,-50.331398,28.359922,11.500229,-139.03108,150.0,480000,270.76830315589905,-0.07817236,0.8854963,-90.476814
16,-40.37087,17.077538,-16.476475,-55.360573,150.0,-49.041725,25.281403,8.415923,-120.59412,150.0,510000,287.6603889465332,-0.07844925,0.87364143,-90.476814
17,-65.75555,27.445583,-39.80099,-103.726036,150.0,-47.41021,25.343912,15.353343,-142.52103,150.0,540000,304.5404109954834,-0.072229855,0.8621813,-90.476814
18,-25.764053,25.8173,10.434387,-47.992947,150.0,-45.185402,26.352037,16.819809,-121.90242,150.0,570000,321.41507363319397,-0.061206594,0.863652,-90.476814
19,-41.95331,13.188704,-26.115044,-58.40326,150.0,-45.48459,25.741995,12.738848,-121.70848,150.0,600000,338.307284116745,-0.05373064,0.838587,-90.476814
20,-41.549397,19.376194,-15.46673,-61.865776,150.0,-41.74515,26.653374,26.863716,-115.89057,150.0,630000,355.1798882484436,-0.077097684,0.8314471,-90.476814
21,-49.276684,5.5694337,-43.14971,-56.62655,150.0,-41.53423,26.576637,67.082855,-136.79037,150.0,660000,372.0403778553009,-0.0778896,0.82586694,-90.476814
22,-35.27078,9.871145,-21.560068,-44.400238,150.0,-41.01175,26.779545,40.518425,-129.38657,150.0,690000,388.9028887748718,-0.06657847,0.8069492,-90.476814
23,-33.061768,14.209174,-19.490345,-52.681545,150.0,-39.954098,26.349005,29.194077,-127.40587,150.0,720000,405.93256735801697,-0.08188215,0.78793544,-90.476814
24,-59.26025,8.908974,-46.932156,-67.67558,150.0,-39.688232,27.603634,34.535343,-155.039,150.0,750000,423.0476999282837,-0.07537412,0.78839403,-90.476814
25,-37.432907,21.506062,-18.58043,-67.52806,150.0,-36.226997,23.176233,46.265198,-114.684975,150.0,780000,439.94009733200073,-0.080121666,0.77501655,-90.476814
26,-22.914474,8.911559,-14.994186,-35.364353,150.0,-39.556347,22.91347,22.284447,-104.93778,150.0,810000,456.81979537010193,-0.06459878,0.79610574,-90.476814
27,-26.097733,27.491926,8.728101,-58.47995,150.0,-39.9212,24.099598,18.363909,-143.98038,150.0,840000,473.6710116863251,-0.07356704,0.7935773,-90.476814
28,-15.30407,12.214256,-2.885701,-31.91134,150.0,-34.85708,24.728865,50.234856,-109.55021,150.0,870000,490.52046275138855,-0.07561675,0.75934726,-90.476814
29,-48.7632,36.18711,-2.9937286,-91.475365,150.0,-33.929367,24.494715,56.10462,-114.57738,150.0,900000,507.3550202846527,-0.072232455,0.7611697,-90.476814
30,-46.8019,26.209208,-10.631609,-71.898926,150.0,-32.71115,22.685501,25.169281,-103.183716,150.0,930000,524.8504688739777,-0.086115055,0.74342126,-90.476814
31,-22.66094,7.4708548,-12.50404,-30.25902,150.0,-29.991915,21.772865,37.862053,-96.48726,150.0,960000,542.1018946170807,-0.079228565,0.742373,-90.476814
32,-31.796255,25.652876,-7.4681892,-67.26724,150.0,-31.266792,19.566086,46.03493,-97.892944,150.0,990000,559.3690631389618,-0.080699705,0.77044123,-90.476814
33,-31.53988,16.040314,-13.520542,-52.48333,150.0,-25.14701,19.711836,29.167984,-73.32354,150.0,1020000,576.677398443222,-0.06375137,0.74092126,-90.476814
34,-36.8653,6.48556,-28.19591,-43.79325,150.0,-27.809277,19.593473,18.792107,-92.525314,150.0,1050000,593.9983339309692,-0.076760106,0.74819064,-90.476814
35,-57.720245,13.115217,-41.302414,-73.40275,150.0,-27.910093,21.006462,18.198673,-91.055786,150.0,1080000,611.2977998256683,-0.09447239,0.7287603,-90.476814
36,-2.064081,15.801368,16.999004,-21.693836,150.0,-25.759594,19.114183,20.238203,-100.06383,150.0,1110000,628.5916528701782,-0.07620053,0.7021687,-90.476814
37,-21.3256,9.474475,-8.887514,-31.85962,150.0,-22.920115,19.527994,27.07425,-98.66965,150.0,1140000,645.8759121894836,-0.061673645,0.699912,-90.476814
38,-18.645582,11.011183,-8.089826,-33.838158,150.0,-24.675941,20.236317,39.98254,-98.50336,150.0,1170000,663.1516749858856,-0.0765036,0.72750497,-90.476814
39,-6.952833,13.346001,6.905777,-24.978436,150.0,-22.703619,18.979364,29.53838,-80.28158,150.0,1200000,680.4235951900482,-0.08112857,0.69016474,-90.476814
40,-14.787921,2.8106308,-11.481491,-18.351662,150.0,-22.137877,18.746008,32.29369,-87.133934,150.0,1230000,697.6653017997742,-0.08501019,0.70750636,-90.476814
41,-30.428148,8.613669,-19.71276,-40.803642,150.0,-21.13537,17.177622,25.138067,-109.10422,150.0,1260000,714.892030954361,-0.07842065,0.6956276,-90.476814
42,-13.843841,13.197959,4.807269,-23.786861,150.0,-20.636066,18.631659,29.17412,-87.5905,150.0,1290000,732.1467859745026,-0.09292637,0.70404464,-90.476814
43,-39.007923,20.37677,-14.034802,-63.947456,150.0,-20.18891,16.274086,22.698357,-70.15283,150.0,1320000,749.4093284606934,-0.07809183,0.70488447,-90.476814
44,-18.572203,12.863919,-0.76301193,-30.693186,150.0,-16.502056,14.666802,25.128284,-64.14198,150.0,1350000,766.6716506481171,-0.08931285,0.66610235,-90.476814
45,-17.0325,5.0570674,-10.632576,-22.99681,150.0,-13.409767,15.2221775,30.387434,-56.23771,150.0,1380000,783.971355676651,-0.11126889,0.6916382,-90.476814
46,-7.292764,19.99583,20.813742,-24.041962,150.0,-13.133841,15.692048,25.47387,-63.151096,150.0,1410000,801.2510831356049,-0.07989543,0.7402279,-90.476814
47,4.445851,3.0038452,8.459001,1.2327929,150.0,-9.424882,14.897731,23.560364,-47.723404,150.0,1440000,818.539012670517,-0.06501905,0.72603375,-90.476814
48,-18.62763,9.501284,-5.804282,-28.515347,150.0,-8.0886965,15.153258,36.958656,-46.122837,150.0,1470000,835.8538773059845,-0.10659843,0.74300516,-90.476814
49,-0.73808795,12.287956,8.446708,-18.106262,150.0,-5.7480407,15.830791,37.470966,-47.59437,150.0,1500000,853.1311955451965,-0.08829906,0.75044364,-90.476814
50,4.4797134,2.1750555,6.08998,1.404871,150.0,-2.3357966,14.928135,39.32372,-40.919785,150.0,1530000,870.4159240722656,-0.08929467,0.79380965,-90.476814
51,-7.9512,40.46145,23.360329,-65.08448,150.0,1.6276315,18.933872,52.214268,-74.18329,150.0,1560000,887.6630053520203,-0.082750164,0.8007746,-90.476814
52,9.249208,10.383789,23.819597,0.37894773,150.0,7.877223,18.429852,48.134388,-72.7557,150.0,1590000,904.9108498096466,-0.10334445,0.79980403,-90.476814
53,4.2722735,21.440722,22.018673,-25.89308,150.0,10.58667,21.100542,57.47178,-52.566807,150.0,1620000,922.1629359722137,-0.08443372,0.84785444,-90.476814
54,0.549256,23.394997,29.719368,-27.556795,150.0,14.744504,20.421888,63.03392,-48.505077,150.0,1650000,939.3981521129608,-0.09405303,0.82871217,-90.476814
55,4.83824,8.190052,16.401484,-1.5212922,150.0,15.025433,19.596224,62.171127,-41.175888,150.0,1680000,956.6421229839325,-0.08619643,0.81905186,-90.476814
56,16.613989,18.04714,31.038134,-8.832857,150.0,14.230461,19.057673,73.651474,-44.21158,150.0,1710000,973.8915438652039,-0.09104824,0.81108075,-90.476814
57,18.385244,15.862916,40.758934,5.780077,150.0,14.206247,19.160727,70.60823,-34.592964,150.0,1740000,991.1481003761292,-0.093538634,0.79340494,-90.476814
58,6.729012,15.588456,28.454708,-7.373515,150.0,18.162432,18.927519,88.323166,-30.514864,150.0,1770000,1008.4003233909607,-0.09256515,0.7970777,-90.476814
59,25.307596,28.811071,55.866447,-13.311369,150.0,21.154358,19.673105,81.64797,-31.579079,150.0,1800000,1025.6396780014038,-0.098768115,0.79922116,-90.476814
60,30.645964,5.8022513,38.501446,24.66451,150.0,23.980785,22.061884,71.78614,-41.059826,150.0,1830000,1042.884033203125,-0.101664856,0.76318556,-90.476814
61,33.955746,7.3967648,42.734074,24.639725,150.0,25.313643,19.137733,73.715546,-30.234026,150.0,1860000,1060.127004146576,-0.083187714,0.775499,-90.476814
62,50.514484,19.320475,77.57015,33.68296,150.0,31.170918,18.996786,73.24429,-22.307495,150.0,1890000,1077.3806419372559,-0.095680796,0.7825798,-90.476814
63,33.462444,13.98529,51.52123,17.447872,150.0,34.588634,20.744267,93.74724,-27.258942,150.0,1920000,1094.6392347812653,-0.09620989,0.78808963,-90.476814
64,20.020359,17.521042,44.10274,2.9284697,150.0,32.285355,19.316565,79.93921,-11.44725,150.0,1950000,1111.906270980835,-0.083302304,0.78832513,-90.476814
65,17.357935,12.765247,30.388996,0.022474289,150.0,35.30125,21.241217,99.57744,-48.285374,150.0,1980000,1129.1615736484528,-0.098549664,0.7820438,-90.476814
66,50.741516,10.063705,63.95337,39.552742,150.0,36.00085,20.711792,83.099945,-25.038204,150.0,2010000,1146.4066634178162,-0.098583266,0.7887973,-90.476814
67,37.784122,11.406438,52.208603,24.318003,150.0,34.65558,20.175161,106.74481,-36.70269,150.0,2040000,1163.6615900993347,-0.086865254,0.79657304,-90.476814
68,40.46844,2.3373137,43.58523,37.956757,150.0,38.587032,19.603142,84.79205,-19.55486,150.0,2070000,1180.9226038455963,-0.076707296,0.76244855,-90.476814
69,43.309067,12.816563,57.533592,26.468311,150.0,40.07664,21.178808,82.41937,-63.478027,150.0,2100000,1198.165470123291,-0.09535687,0.7602909,-90.476814
70,53.46753,16.137775,65.48605,30.65624,150.0,48.614864,19.576252,94.16603,-11.183044,150.0,2130000,1215.3988873958588,-0.07191826,0.7794872,-90.476814
71,66.3189,11.841594,79.82664,50.992355,150.0,50.939438,19.662584,95.76364,-12.016943,150.0,2160000,1233.0200786590576,-0.06825666,0.7724291,-90.476814
72,55.963177,14.0092535,71.73329,37.692245,150.0,50.34697,19.440166,103.15681,-2.9291267,150.0,2190000,1250.5550475120544,-0.08306137,0.77848965,-90.476814
73,52.07121,3.8791919,57.05775,47.597282,150.0,56.700283,18.327301,108.62517,3.8464518,150.0,2220000,1267.947033405304,-0.08970243,0.7897496,-90.476814
74,58.183643,21.595472,84.853325,31.961107,150.0,58.919594,18.402779,104.21484,8.321085,150.0,2250000,1285.3487169742584,-0.0844744,0.79303783,-90.476814
75,57.91609,2.3779006,60.0242,54.593,150.0,58.180733,20.784744,123.1698,-19.659512,150.0,2280000,1302.7603991031647,-0.08721038,0.7772913,-90.476814
76,86.11616,15.295019,100.80383,65.02058,150.0,57.480846,21.697392,103.45308,2.921667,150.0,2310000,1320.1821744441986,-0.0617792,0.7722214,-90.476814
77,77.560814,19.97422,104.29745,56.298286,150.0,61.58455,19.102968,105.48643,0.012722015,150.0,2340000,1337.602145433426,-0.07615165,0.7883008,-90.476814
78,41.796227,23.730635,73.052826,15.585712,150.0,68.59807,19.016455,117.0518,15.096486,150.0,2370000,1354.8455293178558,-0.05135049,0.7969757,-90.476814
79,84.76682,12.873157,102.933754,74.65902,150.0,66.120674,20.907913,110.17097,-2.7456903,150.0,2400000,1372.1350181102753,-0.051235445,0.76776105,-90.476814
80,81.96238,4.32894,87.75835,77.35716,150.0,67.7989,20.00125,109.323166,-0.23444176,150.0,2430000,1389.380588054657,-0.055748716,0.7909662,-90.476814
81,56.246624,8.007982,65.51541,45.97673,150.0,68.24054,20.056828,118.07029,11.727105,150.0,2460000,1406.6261167526245,-0.07462355,0.76466835,-90.476814
82,71.262596,11.286544,84.297165,56.76696,150.0,74.19594,17.679796,116.03688,3.6362085,150.0,2490000,1424.3166003227234,-0.0762159,0.796381,-90.476814
83,83.676476,17.646433,108.496994,69.01871,150.0,73.88663,20.55324,118.50003,-10.244791,150.0,2520000,1441.6042520999908,-0.069211125,0.7709589,-90.476814
84,95.74805,8.215658,106.82213,87.16649,150.0,74.97624,20.094913,134.3379,12.686458,150.0,2550000,1458.8997735977173,-0.08517778,0.7850382,-90.476814
85,91.59751,11.251713,106.7804,79.88156,150.0,79.19785,18.28298,121.331116,29.529493,150.0,2580000,1476.208280801773,-0.08842337,0.8002493,-90.476814
86,75.42918,23.254343,97.01331,43.148964,150.0,81.63366,18.84191,120.586685,-0.06567383,150.0,2610000,1493.5023288726807,-0.084313445,0.7975426,-90.476814
87,71.63939,11.493314,87.61142,61.042812,150.0,80.7645,20.223185,134.0388,12.406778,150.0,2640000,1510.9822521209717,-0.060200386,0.78877616,-90.476814
88,85.212074,8.903223,96.68433,74.982445,150.0,81.73628,19.873783,140.14832,5.339916,150.0,2670000,1528.4313101768494,-0.054123078,0.783194,-90.476814
89,111.52637,24.885565,139.58759,79.10111,150.0,83.09995,18.269611,134.5506,31.432213,150.0,2700000,1545.716417312622,-0.052461956,0.80610484,-90.476814
90,72.96125,10.930612,83.959335,58.054817,150.0,83.65254,19.069315,127.34969,36.46436,150.0,2730000,1563.0203528404236,-0.07135317,0.7908859,-90.476814
91,79.14356,29.54823,117.41665,45.48032,150.0,83.04603,20.129522,129.5995,15.209476,150.0,2760000,1580.307326555252,-0.049785886,0.77759194,-90.476814
92,94.73757,22.057304,121.45573,67.436035,150.0,88.7235,22.367886,146.70322,-1.5725064,150.0,2790000,1597.601380109787,-0.051257797,0.7722437,-90.476814
93,93.2688,8.094769,104.43861,85.51262,150.0,90.19654,20.904179,138.42563,29.859634,150.0,2820000,1614.8966455459595,-0.057974577,0.7760555,-90.476814
94,100.84858,12.194283,116.99655,87.532166,150.0,88.67617,23.942183,146.43362,22.354847,150.0,2850000,1632.1745643615723,-0.057547476,0.7551952,-90.476814
95,82.90058,15.474524,97.17668,61.398132,150.0,85.00119,21.106583,138.80417,-5.0217667,150.0,2880000,1649.4288783073425,-0.052133076,0.7674419,-90.476814
96,76.85172,16.996826,100.31248,60.59002,150.0,87.68959,23.406225,134.35101,-11.814133,150.0,2910000,1666.4094562530518,-0.06782837,0.7587794,-90.476814
97,103.11984,12.916644,112.35948,84.85336,150.0,94.42344,19.882847,135.3854,27.141703,150.0,2940000,1683.4028346538544,-0.06599373,0.8128891,-90.476814
98,113.66391,15.5383835,135.52159,100.77461,150.0,96.403175,19.856836,139.21118,41.498158,150.0,2970000,1700.4027955532074,-0.057313014,0.80580354,-90.476814
99,100.556274,10.815446,111.132385,85.69899,150.0,95.542206,18.411972,140.0828,47.932537,150.0,3000000,1717.4651019573212,-0.046848163,0.8208106,-90.476814
